Step,TDMPC_SNUHumanoidEnv_4 - train/episode_reward,TDMPC_SNUHumanoidEnv_4 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_4 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_2 - train/episode_reward,TDMPC_SNUHumanoidEnv_2 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_2 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_3 - train/episode_reward,TDMPC_SNUHumanoidEnv_3 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_3 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_1 - train/episode_reward,TDMPC_SNUHumanoidEnv_1 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_1 - train/episode_reward__MAX,TDMPC_SNUHumanoidEnv_0 - train/episode_reward,TDMPC_SNUHumanoidEnv_0 - train/episode_reward__MIN,TDMPC_SNUHumanoidEnv_0 - train/episode_reward__MAX
2848448,,,,,,,,,,,,,277.27592753693716,277.27592753693716,277.27592753693716
2849024,,,,,,,256.85786483178765,256.85786483178765,256.85786483178765,,,,,,
2849152,,,,,,,160.96429629778072,160.96429629778072,160.96429629778072,,,,,,
2849280,,,,,,,123.12711685717281,123.12711685717281,123.12711685717281,,,,,,
2850240,189.10784236575316,189.10784236575316,189.10784236575316,,,,,,,,,,,,
2851072,,,,,,,167.50669708003724,167.50669708003724,167.50669708003724,,,,265.13286437740055,265.13286437740055,265.13286437740055
2852288,,,,,,,,,,260.3334692747901,260.3334692747901,260.3334692747901,,,
2852480,,,,,,,177.68633781353705,177.68633781353705,177.68633781353705,,,,,,
2852800,,,,,,,138.7460726166273,138.7460726166273,138.7460726166273,,,,,,
2854976,,,,,,,,,,,,,244.4848445138337,244.4848445138337,244.4848445138337
2855424,219.15795307333264,219.15795307333264,219.15795307333264,,,,,,,,,,,,
2855488,,,,173.40053108473586,173.40053108473586,173.40053108473586,,,,,,,,,
2855680,,,,,,,,,,,,,288.02783657416643,288.02783657416643,288.02783657416643
2855936,,,,234.37167572448567,234.37167572448567,234.37167572448567,197.04444336364583,197.04444336364583,197.04444336364583,,,,,,
2856576,,,,,,,214.37285587822288,214.37285587822288,214.37285587822288,,,,,,
2856640,,,,,,,,,,192.97149391770228,192.97149391770228,192.97149391770228,,,
2856832,,,,230.17405956948636,230.17405956948636,230.17405956948636,,,,,,,,,
2858048,,,,,,,262.3846513443173,262.3846513443173,262.3846513443173,,,,,,
2858752,266.20804371729275,266.20804371729275,266.20804371729275,,,,,,,,,,,,
2859008,,,,,,,,,,,,,252.32458794573702,252.32458794573702,252.32458794573702
2859776,166.138825045275,166.138825045275,166.138825045275,,,,,,,,,,,,
2860544,,,,,,,,,,296.0113659778208,296.0113659778208,296.0113659778208,,,
2860864,,,,,,,,,,231.13892705196815,231.13892705196815,231.13892705196815,,,
2860992,243.83400826771708,243.83400826771708,243.83400826771708,,,,,,,,,,,,
2861504,,,,,,,,,,221.06903699323163,221.06903699323163,221.06903699323163,,,
2861888,194.83826066503525,194.83826066503525,194.83826066503525,,,,219.6722068930626,219.6722068930626,219.6722068930626,,,,,,
2862144,,,,200.92769002531543,200.92769002531543,200.92769002531543,,,,,,,,,
2862208,,,,,,,,,,204.99213311850576,204.99213311850576,204.99213311850576,,,
2862592,,,,218.15676542068047,218.15676542068047,218.15676542068047,,,,,,,,,
2863040,188.12798494209346,188.12798494209346,188.12798494209346,,,,,,,,,,,,
2863168,,,,,,,231.78902379944395,231.78902379944395,231.78902379944395,,,,,,
2863296,215.02298440972413,215.02298440972413,215.02298440972413,,,,,,,,,,,,
2864128,180.8574432194672,180.8574432194672,180.8574432194672,,,,,,,,,,,,
2864768,,,,,,,,,,218.16386400430792,218.16386400430792,218.16386400430792,,,
2864896,,,,,,,253.01620230013495,253.01620230013495,253.01620230013495,,,,,,
2865280,,,,,,,,,,,,,270.4457500686183,270.4457500686183,270.4457500686183
2866112,,,,,,,191.88105040057812,191.88105040057812,191.88105040057812,,,,,,
2866240,217.66885927745983,217.66885927745983,217.66885927745983,,,,,,,,,,,,
2867136,179.13156057987868,179.13156057987868,179.13156057987868,,,,,,,,,,,,
2867392,,,,,,,206.96173929928972,206.96173929928972,206.96173929928972,,,,,,
2867840,209.46983931386677,209.46983931386677,209.46983931386677,,,,,,,,,,,,
2868480,,,,,,,373.75565691877586,373.75565691877586,373.75565691877586,,,,,,
2868800,,,,222.28063315405603,222.28063315405603,222.28063315405603,,,,,,,,,
2870592,,,,304.59363429167996,304.59363429167996,304.59363429167996,,,,,,,,,
2871296,,,,217.89801421348358,217.89801421348358,217.89801421348358,,,,,,,,,
2871552,308.3598495796231,308.3598495796231,308.3598495796231,,,,,,,,,,,,
2872320,,,,,,,,,,292.83334266060643,292.83334266060643,292.83334266060643,253.05209266060643,253.05209266060643,253.05209266060643
2872384,,,,,,,,,,,,,212.2865873285038,212.2865873285038,212.2865873285038
2873408,,,,,,,,,,,,,255.7941838030418,255.7941838030418,255.7941838030418
2873600,,,,,,,358.77191882738447,358.77191882738447,358.77191882738447,,,,,,
2874496,,,,,,,170.17261604044782,170.17261604044782,170.17261604044782,,,,,,
2874816,266.51361324130414,266.51361324130414,266.51361324130414,,,,,,,,,,,,
2875456,268.96359252834213,268.96359252834213,268.96359252834213,,,,,,,229.8732910146703,229.8732910146703,229.8732910146703,,,
2878208,,,,193.63464115131762,193.63464115131762,193.63464115131762,,,,,,,,,
2878336,250.67046638562124,250.67046638562124,250.67046638562124,,,,,,,,,,,,
2878400,191.3488544861358,191.3488544861358,191.3488544861358,,,,,,,,,,,,
2878720,237.58591263059566,237.58591263059566,237.58591263059566,,,,,,,,,,,,
2878784,237.98765125601255,237.98765125601255,237.98765125601255,,,,,,,,,,,,
2879424,,,,,,,,,,,,,211.09095848494508,211.09095848494508,211.09095848494508
2879872,233.51014553565494,233.51014553565494,233.51014553565494,,,,,,,,,,,,
2880256,,,,135.57751736267096,135.57751736267096,135.57751736267096,,,,,,,,,
2880384,,,,,,,,,,,,,220.6340955037739,220.6340955037739,220.6340955037739
2881088,,,,,,,209.08534127030404,209.08534127030404,209.08534127030404,,,,,,
2881600,,,,204.14078930734203,204.14078930734203,204.14078930734203,,,,,,,,,
2881984,,,,,,,,,,,,,244.59423996889174,244.59423996889174,244.59423996889174
2882176,,,,,,,,,,284.7931816582735,284.7931816582735,284.7931816582735,,,
2882624,,,,214.38992760790913,214.38992760790913,214.38992760790913,,,,,,,,,
2883008,,,,,,,,,,,,,249.155794346119,249.155794346119,249.155794346119
2883712,,,,243.76306886020774,243.76306886020774,243.76306886020774,,,,,,,,,
2884096,,,,,,,,,,,,,205.8752719631637,205.8752719631637,205.8752719631637
2884160,,,,,,,,,,289.4181238698306,289.4181238698306,289.4181238698306,,,
2884544,,,,,,,,,,,,,264.53120435315765,264.53120435315765,264.53120435315765
2885632,200.35564958257845,200.35564958257845,200.35564958257845,,,,,,,,,,,,
2886400,,,,,,,,,,,,,145.12109288939183,145.12109288939183,145.12109288939183
2886976,,,,,,,,,,,,,260.04287011954506,260.04287011954506,260.04287011954506
2887296,199.23814207015727,199.23814207015727,199.23814207015727,,,,,,,,,,,,
2887424,199.1789737131523,199.1789737131523,199.1789737131523,,,,,,,,,,,,
2889216,,,,,,,,,,242.41332342255356,242.41332342255356,242.41332342255356,,,
2890240,,,,,,,314.67362833215014,314.67362833215014,314.67362833215014,,,,,,
2891008,,,,,,,,,,237.65479658403186,237.65479658403186,237.65479658403186,,,
2891264,217.17747637155813,217.17747637155813,217.17747637155813,,,,,,,,,,,,
2891520,,,,,,,,,,249.3480061957055,249.3480061957055,249.3480061957055,,,
2891776,,,,,,,,,,,,,253.0476574187786,253.0476574187786,253.0476574187786
2892160,,,,,,,212.9336871208557,212.9336871208557,212.9336871208557,,,,,,
2892352,,,,,,,175.1281122086749,175.1281122086749,175.1281122086749,,,,,,
2892416,184.28891074009766,184.28891074009766,184.28891074009766,,,,,,,,,,,,
2892608,,,,,,,,,,,,,251.58389506253604,251.58389506253604,251.58389506253604
2893056,,,,,,,,,,,,,312.7331159877576,312.7331159877576,312.7331159877576
2895616,,,,,,,,,,228.7963002308503,228.7963002308503,228.7963002308503,,,
2896704,,,,162.6158855359547,162.6158855359547,162.6158855359547,,,,,,,,,
2898432,202.79520442260204,202.79520442260204,202.79520442260204,,,,,,,,,,,,
2899072,,,,253.77413726188615,253.77413726188615,253.77413726188615,,,,,,,,,
2899776,,,,253.87586520615068,253.87586520615068,253.87586520615068,,,,,,,,,
2901056,,,,,,,,,,221.96151038674336,221.96151038674336,221.96151038674336,,,
2901120,,,,,,,,,,,,,261.3387510263204,261.3387510263204,261.3387510263204
2901376,187.50508086877832,187.50508086877832,187.50508086877832,,,,,,,,,,,,
2902720,,,,,,,153.07730594439053,153.07730594439053,153.07730594439053,,,,,,
2902976,282.2860857380203,282.2860857380203,282.2860857380203,,,,,,,,,,,,
2903552,,,,,,,,,,,,,264.26641475650365,264.26641475650365,264.26641475650365
2903680,,,,,,,218.09433898983065,218.09433898983065,218.09433898983065,,,,,,
2904192,257.00049503468114,257.00049503468114,257.00049503468114,,,,,,,,,,,,
2904448,,,,168.14326149212928,168.14326149212928,168.14326149212928,,,,,,,,,
2904640,,,,,,,260.76323131871806,260.76323131871806,260.76323131871806,,,,,,
2905792,,,,,,,,,,,,,236.86665298856855,236.86665298856855,236.86665298856855
2905856,269.1104707765831,269.1104707765831,269.1104707765831,,,,,,,,,,,,
2905920,193.4147744044414,193.4147744044414,193.4147744044414,,,,,,,,,,,,
2905984,,,,,,,240.93965145759267,240.93965145759267,240.93965145759267,,,,,,
2906048,233.86987824218923,233.86987824218923,233.86987824218923,,,,,,,,,,,,
2906880,,,,,,,,,,,,,263.64517491203975,263.64517491203975,263.64517491203975
2907392,235.286148461773,235.286148461773,235.286148461773,,,,,,,,,,,,
2907776,,,,,,,294.80999554666255,294.80999554666255,294.80999554666255,,,,,,
2908736,,,,198.23483597872007,198.23483597872007,198.23483597872007,,,,,,,,,
2909184,,,,,,,219.18473134241822,219.18473134241822,219.18473134241822,,,,,,
2909632,,,,,,,,,,,,,234.4150069551398,234.4150069551398,234.4150069551398
2911040,,,,,,,,,,262.1447790278223,262.1447790278223,262.1447790278223,,,
2911296,269.0034497211103,269.0034497211103,269.0034497211103,,,,,,,,,,,,
2911360,,,,,,,,,,224.95216252865612,224.95216252865612,224.95216252865612,,,
2911808,,,,145.21273637440993,145.21273637440993,145.21273637440993,,,,,,,,,
2912640,,,,232.42380689374772,232.42380689374772,232.42380689374772,,,,,,,,,
2912704,279.4642860587154,279.4642860587154,279.4642860587154,,,,,,,,,,,,
2912768,,,,,,,171.02789373320456,171.02789373320456,171.02789373320456,,,,,,
2912896,,,,,,,226.99954431540857,226.99954431540857,226.99954431540857,,,,,,
2914624,,,,,,,,,,226.49688688369653,226.49688688369653,226.49688688369653,,,
2915712,206.1592532556955,206.1592532556955,206.1592532556955,,,,,,,,,,,,
2917120,,,,212.90736639283108,212.90736639283108,212.90736639283108,,,,,,,,,
2917568,166.5342904125351,166.5342904125351,166.5342904125351,,,,,,,,,,,,
2918208,,,,,,,,,,240.9742790074344,240.9742790074344,240.9742790074344,263.5741020054813,263.5741020054813,263.5741020054813
2920128,210.8791685727927,210.8791685727927,210.8791685727927,,,,,,,,,,,,
2920576,215.31439261080726,215.31439261080726,215.31439261080726,,,,,,,,,,227.30662588717445,227.30662588717445,227.30662588717445
2920832,,,,252.19022181239603,252.19022181239603,252.19022181239603,,,,,,,,,
2922240,,,,,,,195.97095061115277,195.97095061115277,195.97095061115277,,,,,,
2922368,,,,,,,,,,,,,262.01369570629623,262.01369570629623,262.01369570629623
2922432,,,,,,,,,,,,,219.23846289616625,219.23846289616625,219.23846289616625
2923904,,,,,,,,,,,,,222.3274192339855,222.3274192339855,222.3274192339855
2924672,165.7626585307891,165.7626585307891,165.7626585307891,,,,,,,,,,,,
2924736,,,,,,,,,,257.03530780073726,257.03530780073726,257.03530780073726,,,
2924800,244.01518668494322,244.01518668494322,244.01518668494322,,,,,,,,,,,,
2924864,,,,,,,,,,251.02745997832884,251.02745997832884,251.02745997832884,,,
2924992,,,,,,,298.15875945579654,298.15875945579654,298.15875945579654,,,,,,
2925120,,,,,,,,,,,,,269.1921738014282,269.1921738014282,269.1921738014282
2925312,,,,,,,250.46800452889593,250.46800452889593,250.46800452889593,,,,,,
2925440,,,,284.3352201440589,284.3352201440589,284.3352201440589,,,,,,,,,
2925632,,,,,,,184.61904647699535,184.61904647699535,184.61904647699535,,,,,,
2927488,,,,,,,,,,259.6550548167677,259.6550548167677,259.6550548167677,,,
2927616,231.7653887180635,231.7653887180635,231.7653887180635,,,,,,,241.11132835429396,241.11132835429396,241.11132835429396,,,
2928128,,,,,,,,,,173.47007152683,173.47007152683,173.47007152683,,,
2928576,,,,228.25294037075275,228.25294037075275,228.25294037075275,,,,,,,,,
2928768,,,,,,,,,,291.8747107344509,291.8747107344509,291.8747107344509,,,
2928960,,,,,,,257.44775215527795,257.44775215527795,257.44775215527795,,,,,,
2929664,241.00279583440576,241.00279583440576,241.00279583440576,,,,,,,,,,,,
2930048,,,,,,,,,,,,,236.8301249749594,236.8301249749594,236.8301249749594
2930240,,,,,,,,,,211.66382465994658,211.66382465994658,211.66382465994658,,,
2930368,215.0134697795041,215.0134697795041,215.0134697795041,,,,,,,,,,,,
2930496,,,,,,,,,,281.6757674869522,281.6757674869522,281.6757674869522,,,
2930624,,,,,,,198.31718354156837,198.31718354156837,198.31718354156837,,,,,,
2931008,,,,,,,194.27464726464152,194.27464726464152,194.27464726464152,,,,,,
2932864,258.4631748304881,258.4631748304881,258.4631748304881,,,,,,,,,,,,
2932928,,,,,,,,,,264.72475384897143,264.72475384897143,264.72475384897143,,,
2933312,194.65182969362655,194.65182969362655,194.65182969362655,,,,,,,,,,,,
2933824,,,,,,,,,,,,,176.40814824458056,176.40814824458056,176.40814824458056
2934144,,,,271.9164275499291,271.9164275499291,271.9164275499291,,,,,,,,,
2934272,,,,,,,183.55265561626396,183.55265561626396,183.55265561626396,,,,,,
2934656,,,,,,,221.25219239841914,221.25219239841914,221.25219239841914,,,,,,
2934720,,,,,,,,,,,,,228.38425481533994,228.38425481533994,228.38425481533994
2935040,314.30942331136225,314.30942331136225,314.30942331136225,,,,,,,,,,,,
2935744,,,,,,,,,,,,,308.09576734449405,308.09576734449405,308.09576734449405
2936064,,,,,,,198.19487840643436,198.19487840643436,198.19487840643436,,,,,,
2936448,,,,202.26106100157784,202.26106100157784,202.26106100157784,,,,,,,,,
2937664,,,,,,,,,,,,,203.54928186576421,203.54928186576421,203.54928186576421
2937984,331.487496626435,331.487496626435,331.487496626435,,,,253.0395138383491,253.0395138383491,253.0395138383491,,,,,,
2938752,,,,,,,187.23806642860973,187.23806642860973,187.23806642860973,,,,,,
2939328,241.1763956301985,241.1763956301985,241.1763956301985,,,,,,,,,,,,
2939776,,,,,,,,,,,,,234.45900888940446,234.45900888940446,234.45900888940446
2939968,,,,,,,,,,,,,227.89668959245807,227.89668959245807,227.89668959245807
2940736,,,,,,,,,,259.6188933057656,259.6188933057656,259.6188933057656,,,
2941120,,,,,,,209.42579092776452,209.42579092776452,209.42579092776452,,,,,,
2941248,234.29118311763455,234.29118311763455,234.29118311763455,,,,,,,,,,,,
2942144,,,,,,,,,,,,,185.24605284656704,185.24605284656704,185.24605284656704
2942208,,,,,,,186.75292071392732,186.75292071392732,186.75292071392732,,,,,,
2942656,224.66093451634617,224.66093451634617,224.66093451634617,,,,,,,,,,,,
2943808,,,,,,,,,,,,,289.5202460787748,289.5202460787748,289.5202460787748
2945600,,,,170.32464888876197,170.32464888876197,170.32464888876197,,,,,,,,,
2947456,,,,,,,,,,260.7658620014836,260.7658620014836,260.7658620014836,,,
2947520,147.56907844062115,147.56907844062115,147.56907844062115,,,,,,,,,,,,
2948544,,,,227.2036928900127,227.2036928900127,227.2036928900127,,,,,,,,,
2949440,207.3824014250975,207.3824014250975,207.3824014250975,,,,,,,,,,,,
2949568,256.2944626213152,256.2944626213152,256.2944626213152,,,,,,,,,,,,
2950272,231.13361732339223,231.13361732339223,231.13361732339223,,,,,,,,,,,,
2951296,,,,,,,,,,167.8363050454888,167.8363050454888,167.8363050454888,,,
2951552,,,,194.81639755274165,194.81639755274165,194.81639755274165,,,,,,,,,
2951808,,,,,,,237.85397754778745,237.85397754778745,237.85397754778745,,,,,,
2952832,269.9373644275989,269.9373644275989,269.9373644275989,,,,,,,,,,,,
2953024,,,,,,,236.16476375858218,236.16476375858218,236.16476375858218,,,,,,
2953152,,,,,,,,,,,,,182.70510177975103,182.70510177975103,182.70510177975103
2953216,,,,,,,,,,220.99550083607613,220.99550083607613,220.99550083607613,,,
2953856,,,,,,,269.18498970563365,269.18498970563365,269.18498970563365,,,,,,
2954112,263.3312427963825,263.3312427963825,263.3312427963825,,,,,,,,,,,,
2954752,,,,,,,,,,322.5566584847877,322.5566584847877,322.5566584847877,,,
2957056,,,,,,,,,,,,,206.85589619467729,206.85589619467729,206.85589619467729
2957184,,,,271.90748375808244,271.90748375808244,271.90748375808244,,,,,,,,,
2957696,260.808039827347,260.808039827347,260.808039827347,,,,,,,,,,,,
2958976,218.72230591858423,218.72230591858423,218.72230591858423,,,,,,,,,,,,
2960640,,,,191.94009221245813,191.94009221245813,191.94009221245813,,,,,,,,,
2960704,160.10861932054104,160.10861932054104,160.10861932054104,,,,,,,,,,256.3025852324063,256.3025852324063,256.3025852324063
2961600,,,,,,,,,,303.7302409110458,303.7302409110458,303.7302409110458,,,
2962048,199.31552751009554,199.31552751009554,199.31552751009554,,,,,,,,,,,,
2962176,,,,205.00185781031712,205.00185781031712,205.00185781031712,,,,,,,265.31834035426243,265.31834035426243,265.31834035426243
2962432,262.83617547626136,262.83617547626136,262.83617547626136,,,,,,,,,,,,
2962624,,,,202.29284574230323,202.29284574230323,202.29284574230323,,,,,,,,,
2963136,,,,,,,236.54306459232953,236.54306459232953,236.54306459232953,,,,,,
2963584,,,,,,,,,,242.5269107616917,242.5269107616917,242.5269107616917,,,
2963648,,,,,,,,,,,,,252.78759714101486,252.78759714101486,252.78759714101486
2964224,,,,183.2380570799083,183.2380570799083,183.2380570799083,,,,,,,,,
2964544,,,,203.99756090307912,203.99756090307912,203.99756090307912,,,,,,,,,
2964736,288.0363997482226,288.0363997482226,288.0363997482226,,,,,,,,,,,,
2965376,289.4378408272527,289.4378408272527,289.4378408272527,,,,,,,,,,,,
2965696,260.498476852572,260.498476852572,260.498476852572,,,,,,,,,,,,
2965888,,,,208.55229219918027,208.55229219918027,208.55229219918027,,,,259.88734468941465,259.88734468941465,259.88734468941465,,,
2966272,282.32690222352295,282.32690222352295,282.32690222352295,,,,,,,,,,,,
2967360,213.39831858331485,213.39831858331485,213.39831858331485,,,,,,,,,,,,
2967616,,,,,,,,,,,,,275.84136275072393,275.84136275072393,275.84136275072393
2967744,,,,,,,260.8070585904963,260.8070585904963,260.8070585904963,,,,,,
2968192,210.56408286044444,210.56408286044444,210.56408286044444,,,,,,,,,,,,
2968832,,,,225.2168133071504,225.2168133071504,225.2168133071504,,,,,,,,,
2968960,,,,,,,,,,,,,213.3707720863759,213.3707720863759,213.3707720863759
2969472,,,,,,,,,,,,,223.06235903942948,223.06235903942948,223.06235903942948
2969600,,,,,,,,,,215.93636481572528,215.93636481572528,215.93636481572528,,,
2971456,,,,,,,176.37409510984335,176.37409510984335,176.37409510984335,,,,,,
2971904,256.04176772573874,256.04176772573874,256.04176772573874,,,,,,,,,,,,
2972608,,,,256.9694996983236,256.9694996983236,256.9694996983236,,,,,,,,,
2973632,,,,,,,211.51042136817412,211.51042136817412,211.51042136817412,,,,,,
2973696,211.92064388030974,211.92064388030974,211.92064388030974,,,,,,,,,,,,
2974208,,,,272.0717568953751,272.0717568953751,272.0717568953751,,,,,,,,,
2975744,,,,,,,,,,,,,239.8886337654209,239.8886337654209,239.8886337654209
2976512,278.87788917550574,278.87788917550574,278.87788917550574,,,,,,,,,,,,
2977280,239.16590404603983,239.16590404603983,239.16590404603983,,,,,,,,,,,,
2977472,254.29965255915204,254.29965255915204,254.29965255915204,,,,,,,,,,,,
2978304,,,,,,,,,,311.8369578959947,311.8369578959947,311.8369578959947,,,
2981376,,,,233.46578544963424,233.46578544963424,233.46578544963424,,,,,,,,,
2982592,249.75333492710195,249.75333492710195,249.75333492710195,,,,,,,,,,,,
2983296,,,,,,,,,,,,,249.82247009792897,249.82247009792897,249.82247009792897
2985600,,,,,,,,,,245.93148411397087,245.93148411397087,245.93148411397087,,,
2985728,,,,,,,,,,,,,249.11995827405573,249.11995827405573,249.11995827405573
2985792,,,,,,,,,,241.43452343755857,241.43452343755857,241.43452343755857,,,
2986496,,,,,,,,,,,,,277.43551285643247,277.43551285643247,277.43551285643247
2986688,,,,,,,189.36323719962283,189.36323719962283,189.36323719962283,,,,,,
2986752,208.08763817855532,208.08763817855532,208.08763817855532,,,,,,,,,,,,
2986880,212.87720944557378,212.87720944557378,212.87720944557378,,,,,,,,,,,,
2986944,162.55052399872505,162.55052399872505,162.55052399872505,,,,,,,,,,,,
2987456,,,,,,,,,,,,,224.00201390588023,224.00201390588023,224.00201390588023
2987648,,,,179.50015756059398,179.50015756059398,179.50015756059398,,,,,,,,,
2988992,,,,,,,196.2130534125734,196.2130534125734,196.2130534125734,,,,,,
2989760,252.1768037567403,252.1768037567403,252.1768037567403,,,,,,,,,,,,
2990272,280.24495473567276,280.24495473567276,280.24495473567276,,,,,,,,,,,,
2990400,,,,221.2661467912655,221.2661467912655,221.2661467912655,,,,246.005526674078,246.005526674078,246.005526674078,,,
2991616,,,,,,,274.47726499431906,274.47726499431906,274.47726499431906,,,,,,
2992512,,,,,,,222.05661592442348,222.05661592442348,222.05661592442348,,,,,,
2993280,,,,,,,,,,,,,204.40464361234038,204.40464361234038,204.40464361234038
2993536,,,,,,,,,,,,,253.451455174769,253.451455174769,253.451455174769
2993600,,,,221.50372175428745,221.50372175428745,221.50372175428745,,,,,,,,,
2993728,,,,,,,,,,,,,263.4331855994309,263.4331855994309,263.4331855994309
2993792,,,,,,,,,,,,,260.5705275573673,260.5705275573673,260.5705275573673
2994240,,,,243.80023096549908,243.80023096549908,243.80023096549908,,,,,,,,,
2996672,,,,,,,,,,,,,287.76061674667767,287.76061674667767,287.76061674667767
2997248,,,,,,,,,,242.73551363625472,242.73551363625472,242.73551363625472,,,
2997376,251.28631537202318,251.28631537202318,251.28631537202318,,,,,,,,,,,,
2997888,,,,,,,202.51666727869008,202.51666727869008,202.51666727869008,,,,,,
2999232,,,,,,,,,,,,,288.39747847490776,288.39747847490776,288.39747847490776
2999424,,,,,,,245.86371600169184,245.86371600169184,245.86371600169184,,,,,,
2999744,,,,,,,200.44105277163996,200.44105277163996,200.44105277163996,,,,,,
3000384,,,,,,,,,,357.24634822078735,357.24634822078735,357.24634822078735,,,
3002240,,,,,,,,,,,,,171.08487349781555,171.08487349781555,171.08487349781555
3005120,,,,,,,248.93149356244143,248.93149356244143,248.93149356244143,,,,,,
3005248,,,,191.78150489293645,191.78150489293645,191.78150489293645,,,,,,,,,
3005760,260.5319831423768,260.5319831423768,260.5319831423768,,,,,,,,,,251.262139087201,251.262139087201,251.262139087201
3006080,,,,,,,,,,,,,267.09281753195387,267.09281753195387,267.09281753195387
3007808,,,,,,,,,,288.7202565357887,288.7202565357887,288.7202565357887,,,
3008320,178.54694862189896,178.54694862189896,178.54694862189896,,,,,,,,,,,,
3008576,,,,284.3526217260756,284.3526217260756,284.3526217260756,,,,,,,,,
3008640,198.38432708733234,198.38432708733234,198.38432708733234,,,,,,,,,,,,
3009408,,,,,,,,,,,,,275.3411880882375,275.3411880882375,275.3411880882375
3009536,,,,,,,,,,,,,248.39308845681848,248.39308845681848,248.39308845681848
3009728,,,,236.53195629366112,236.53195629366112,236.53195629366112,,,,,,,,,
3010112,169.4758702120468,169.4758702120468,169.4758702120468,,,,,,,,,,,,
3010432,,,,,,,,,,,,,234.3230739253543,234.3230739253543,234.3230739253543
3010688,260.205723805654,260.205723805654,260.205723805654,,,,,,,,,,,,
3011712,213.64431240665684,213.64431240665684,213.64431240665684,,,,,,,,,,,,
3012032,,,,,,,,,,,,,269.0869903631284,269.0869903631284,269.0869903631284
3012864,231.4516196135453,231.4516196135453,231.4516196135453,,,,,,,,,,,,
3016128,,,,,,,,,,,,,207.72746559980206,207.72746559980206,207.72746559980206
3016384,235.27562756506268,235.27562756506268,235.27562756506268,,,,,,,,,,,,
3016640,,,,,,,,,,,,,208.60998337797957,208.60998337797957,208.60998337797957
3016768,229.28526631491994,229.28526631491994,229.28526631491994,,,,,,,,,,,,
3017472,,,,,,,,,,,,,240.57952203018056,240.57952203018056,240.57952203018056
3017664,,,,266.90203702278495,266.90203702278495,266.90203702278495,,,,,,,,,
3017984,,,,,,,187.9260290661706,187.9260290661706,187.9260290661706,,,,,,
3018176,,,,,,,,,,,,,276.43210729119687,276.43210729119687,276.43210729119687
3020544,,,,,,,258.4899051817505,258.4899051817505,258.4899051817505,,,,,,
3020608,,,,,,,,,,,,,279.2692912070697,279.2692912070697,279.2692912070697
3022144,,,,,,,,,,266.6722886825843,266.6722886825843,266.6722886825843,,,
3022336,,,,296.89523244716133,296.89523244716133,296.89523244716133,,,,,,,,,
3022464,,,,,,,,,,,,,268.0932738679884,268.0932738679884,268.0932738679884
3022528,,,,247.06064054516307,247.06064054516307,247.06064054516307,,,,,,,,,
3022976,,,,,,,,,,,,,256.1324078571034,256.1324078571034,256.1324078571034
3023168,,,,185.99300115781327,185.99300115781327,185.99300115781327,,,,,,,,,
3024384,216.57999674123795,216.57999674123795,216.57999674123795,,,,,,,,,,,,
3025088,,,,,,,,,,,,,264.76782240278766,264.76782240278766,264.76782240278766
3025216,185.04292070838034,185.04292070838034,185.04292070838034,,,,,,,,,,,,
3025408,,,,,,,,,,,,,284.42013083037926,284.42013083037926,284.42013083037926
3026560,,,,,,,234.14255579612816,234.14255579612816,234.14255579612816,,,,,,
3028096,,,,,,,,,,,,,235.75505644547087,235.75505644547087,235.75505644547087
3028992,,,,,,,158.45020632577058,158.45020632577058,158.45020632577058,,,,,,
3029440,323.2511301318515,323.2511301318515,323.2511301318515,,,,,,,,,,,,
3029504,,,,278.5839371776786,278.5839371776786,278.5839371776786,,,,,,,,,
3029952,,,,,,,298.92342757311496,298.92342757311496,298.92342757311496,,,,,,
3030144,,,,238.03171679667642,238.03171679667642,238.03171679667642,,,,,,,,,
3030528,,,,,,,,,,,,,296.56899161594094,296.56899161594094,296.56899161594094
3030592,262.75891536098675,262.75891536098675,262.75891536098675,,,,,,,,,,,,
3030848,,,,,,,,,,271.117891230056,271.117891230056,271.117891230056,,,
3031104,,,,,,,,,,,,,237.84468783887135,237.84468783887135,237.84468783887135
3031168,264.81110847112416,264.81110847112416,264.81110847112416,,,,,,,,,,,,
3031296,245.2835792132403,245.2835792132403,245.2835792132403,,,,,,,,,,,,
3031360,,,,,,,,,,284.87818130301264,284.87818130301264,284.87818130301264,,,
3031616,,,,,,,269.2524464787225,269.2524464787225,269.2524464787225,,,,,,
3031680,,,,,,,,,,262.5823543546277,262.5823543546277,262.5823543546277,,,
3032000,,,,,,,,,,,,,198.11545589508364,198.11545589508364,198.11545589508364
3032768,192.17339874413332,192.17339874413332,192.17339874413332,,,,,,,,,,,,
3033088,186.1728546547065,186.1728546547065,186.1728546547065,,,,,,,,,,,,
3033344,,,,,,,,,,291.04677650766246,291.04677650766246,291.04677650766246,,,
3033408,,,,,,,,,,,,,295.76416607302076,295.76416607302076,295.76416607302076
3036032,,,,184.15147369868177,184.15147369868177,184.15147369868177,,,,,,,,,
